customer_id,umur,region,jenis_kelamin,status_nikah,jenis_pekerjaan,has_sms_fin,has_internet_fin,has_tabungan,has_giro,has_deposito,has_loan,jenis_merchant
c0280,38.0,X,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,CHAIN
c0281,34.0,C,M,K,Others,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c0282,44.0,L,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c0283,25.0,G,M,B,Others,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0284,33.0,F,M,K,Pedagang,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c0285,39.0,H,M,,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0286,49.0,F,M,,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0287,59.0,E,M,,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0288,43.0,R,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0289,,M,F,B,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0290,32.0,N,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0291,42.0,M,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c0292,,R,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c0293,43.0,F,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0294,28.0,I,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0295,,K,F,K,Others,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0296,41.0,R,F,K,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,1.0,1.0,PARTNERSHIP
c0297,39.0,G,F,K,Ibu Rumah Tangga,1.0,0.0,1.0,1.0,0.0,0.0,RITEL
c0298,,D,,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c0299,52.0,Q,,K,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0300,46.0,B,F,,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c0301,,K,M,K,Pegawai Swasta,1.0,0.0,1.0,0.0,0.0,0.0,CHAIN
c0302,45.0,B,M,K,Wiraswasta,0.0,0.0,1.0,1.0,1.0,0.0,RITEL
c0303,46.0,Q,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c0304,33.0,G,F,K,Ibu Rumah Tangga,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c0305,46.0,R,M,K,,0.0,0.0,0.0,1.0,0.0,1.0,RITEL
c0306,,R,F,K,Others,0.0,1.0,0.0,1.0,0.0,1.0,RITEL
c0307,41.0,E,F,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0308,37.0,E,M,B,Others,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c0309,,Q,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0310,27.0,X,F,B,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0311,33.0,R,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0312,38.0,B,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c0313,37.0,P,M,B,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c0314,30.0,C,M,B,,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0315,46.0,I,F,,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0316,42.0,G,M,K,Pegawai Swasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c0317,38.0,C,M,B,,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0318,46.0,D,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0319,36.0,L,M,K,Others,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c0320,23.0,L,F,B,Others,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0321,,L,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0322,24.0,B,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0323,36.0,G,M,B,Pedagang,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c0324,26.0,G,F,B,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0325,28.0,H,F,B,Pegawai Swasta,1.0,1.0,1.0,1.0,1.0,0.0,RITEL
c0326,44.0,R,M,K,,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c0327,,H,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0328,,R,M,K,Pedagang,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c0329,,D,M,K,Others,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0330,37.0,R,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c0331,31.0,G,M,K,Others,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0332,57.0,F,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0333,51.0,E,,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c0334,45.0,B,M,K,Pedagang,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c0335,36.0,G,F,K,Others,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c0336,63.0,Q,M,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c0337,30.0,F,M,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0338,26.0,G,M,B,Pedagang,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c0339,35.0,F,M,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0340,,L,M,,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0341,36.0,I,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0342,39.0,P,F,K,,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c0343,,F,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c0344,34.0,B,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c0345,,K,F,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c0346,61.0,L,F,K,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0347,,R,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0348,36.0,I,M,K,Wiraswasta,0.0,1.0,0.0,1.0,0.0,1.0,RITEL
c0349,25.0,E,M,K,Others,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c0350,44.0,N,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0351,46.0,L,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c0352,,I,M,,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c0353,57.0,G,F,K,Wiraswasta,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c0354,,N,M,K,Pedagang,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0355,44.0,F,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c0356,39.0,D,M,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0357,29.0,S,F,B,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0358,51.0,N,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0359,26.0,F,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0360,32.0,F,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0361,36.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c0362,,F,,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0363,51.0,B,M,K,Others,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0364,32.0,K,F,B,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0365,,G,M,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c0366,50.0,R,F,K,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0367,49.0,R,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0368,25.0,P,M,,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0369,28.0,B,M,,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0370,43.0,G,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0371,28.0,D,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0372,40.0,F,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0373,,B,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0374,28.0,L,F,K,Ibu Rumah Tangga,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0375,34.0,B,M,,Others,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c0376,34.0,R,M,,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0377,,K,M,K,Pedagang,1.0,0.0,1.0,1.0,0.0,0.0,RITEL
c0378,53.0,B,M,,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c0379,40.0,R,F,K,Pegawai Swasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c0380,46.0,F,M,K,Pedagang,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c0381,40.0,G,M,K,Pedagang,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c0382,48.0,O,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0383,,P,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0384,28.0,X,F,B,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0385,,B,M,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0386,27.0,J,M,B,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,CHAIN
c0387,27.0,J,F,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0388,58.0,F,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0389,35.0,C,M,K,,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c0390,33.0,H,F,K,Pedagang,1.0,0.0,1.0,0.0,1.0,0.0,RITEL
c0391,31.0,C,M,B,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0392,60.0,N,F,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c0393,66.0,H,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0394,,M,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0395,40.0,Q,F,K,Ibu Rumah Tangga,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0396,49.0,F,F,K,Pedagang,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c0397,28.0,F,M,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c0398,50.0,H,,,,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0399,51.0,M,M,K,Wiraswasta,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c0400,27.0,P,M,B,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0401,53.0,G,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c0402,,L,M,K,Others,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c0403,37.0,K,F,B,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0404,33.0,L,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0405,46.0,I,F,K,Others,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0406,35.0,F,F,J,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0407,54.0,R,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0408,36.0,X,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0409,,X,M,B,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0410,30.0,R,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c0411,40.0,F,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c0412,38.0,Q,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c0413,,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0414,28.0,P,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0415,21.0,F,,,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0416,35.0,J,M,K,,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c0417,,X,M,K,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0418,50.0,B,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c0419,34.0,R,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0420,28.0,M,M,B,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c0421,,L,M,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c0422,33.0,G,F,K,Pedagang,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c0423,48.0,F,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0424,37.0,F,M,K,Pegawai Swasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c0425,31.0,G,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0426,,M,M,K,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0427,40.0,M,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0428,42.0,E,M,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c0429,42.0,K,M,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0430,41.0,Q,M,,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,CHAIN
c0431,45.0,K,M,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c0432,35.0,R,F,K,Pegawai Swasta,0.0,1.0,1.0,0.0,1.0,1.0,RITEL
c0433,55.0,H,,K,Pedagang,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c0434,58.0,P,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0435,41.0,E,F,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0436,43.0,N,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0437,,M,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0438,52.0,G,M,K,Wiraswasta,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c0439,41.0,X,F,,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0440,,P,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0441,26.0,R,M,B,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0442,,G,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0443,31.0,L,F,B,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0444,33.0,G,,B,Pedagang,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0445,22.0,R,F,B,Others,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0446,45.0,F,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0447,53.0,F,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0448,,K,M,,Pegawai Swasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c0449,,R,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0450,45.0,K,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c0451,38.0,G,F,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c0452,,E,F,K,,0.0,1.0,1.0,1.0,1.0,1.0,RITEL
c0453,39.0,H,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0454,28.0,X,M,,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0455,45.0,B,F,K,Pedagang,0.0,0.0,1.0,0.0,0.0,0.0,CHAIN
c0456,52.0,C,F,J,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c0457,51.0,M,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0458,54.0,F,F,K,Ibu Rumah Tangga,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c0459,38.0,R,F,K,Ibu Rumah Tangga,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0460,37.0,P,M,B,Pedagang,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0461,,I,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c0462,32.0,M,M,,Pegawai Swasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c0463,28.0,X,M,B,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0464,30.0,O,F,K,Ibu Rumah Tangga,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0465,35.0,B,,B,,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c0466,34.0,K,F,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c0467,33.0,L,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0468,,I,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c0469,53.0,D,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0470,31.0,L,F,B,,1.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c0471,43.0,H,M,K,,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c0472,32.0,L,M,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,1.0,RITEL
c0473,52.0,N,F,J,Wiraswasta,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c0474,35.0,Q,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c0475,,N,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0476,64.0,D,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0477,,H,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0478,27.0,P,F,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0479,,K,M,K,Pedagang,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c0480,55.0,L,M,K,Wiraswasta,1.0,1.0,1.0,1.0,1.0,0.0,RITEL
c0481,,D,,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0482,42.0,B,F,J,Others,0.0,0.0,1.0,0.0,1.0,1.0,CHAIN
c0483,,H,M,K,Pegawai Swasta,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c0484,45.0,R,M,,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0485,36.0,J,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c0486,28.0,K,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0487,45.0,H,F,K,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0488,47.0,J,M,K,Wiraswasta,1.0,0.0,1.0,1.0,0.0,0.0,RITEL
c0489,38.0,E,M,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0490,34.0,R,M,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c0491,51.0,K,F,K,Wiraswasta,0.0,0.0,1.0,1.0,1.0,1.0,RITEL
c0492,42.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c0493,,B,M,K,Wiraswasta,0.0,0.0,0.0,1.0,0.0,0.0,RITEL
c0494,42.0,F,M,B,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0495,,I,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0496,42.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c0497,24.0,N,F,B,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0498,,Q,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0499,,B,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,CHAIN
c0500,43.0,N,F,K,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0501,,G,F,K,Pedagang,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c0502,44.0,F,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0503,59.0,K,F,K,,0.0,1.0,0.0,1.0,0.0,1.0,RITEL
c0504,43.0,E,F,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c0505,43.0,C,M,K,Pedagang,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0506,63.0,C,M,K,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0507,37.0,G,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0508,40.0,J,F,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c0509,28.0,B,F,,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c0510,,M,F,,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0511,49.0,H,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0512,38.0,K,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0513,31.0,H,F,K,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0514,,M,F,,Pegawai Swasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0515,50.0,B,,,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c0516,43.0,B,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0517,,X,,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0518,38.0,X,M,K,Others,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c0519,27.0,I,M,B,Others,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0520,,I,F,K,Ibu Rumah Tangga,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0521,45.0,D,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0522,44.0,N,M,B,Pegawai Swasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0523,38.0,N,F,K,Wiraswasta,1.0,0.0,1.0,1.0,0.0,0.0,RITEL
c0524,45.0,B,M,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c0525,55.0,R,M,,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c0526,33.0,R,F,K,Wiraswasta,0.0,1.0,1.0,1.0,1.0,1.0,RITEL
c0527,,F,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0528,,B,F,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0529,37.0,F,F,K,Ibu Rumah Tangga,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0530,,R,,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c0531,35.0,D,M,,Pedagang,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c0532,34.0,F,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c0533,36.0,G,M,B,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c0534,,H,M,K,,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0535,39.0,G,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0536,36.0,C,,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0537,54.0,L,M,K,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0538,30.0,G,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0539,34.0,F,M,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0540,38.0,K,M,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0541,66.0,H,M,K,Pedagang,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c0542,42.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c0543,28.0,X,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c0544,32.0,X,F,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0545,39.0,D,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0546,,B,F,K,Ibu Rumah Tangga,0.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c0547,22.0,B,,B,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c0548,33.0,K,M,K,Others,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c0549,32.0,F,M,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0550,40.0,G,F,B,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0551,68.0,I,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c0552,50.0,P,M,K,Wiraswasta,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c0553,,Q,F,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c0554,34.0,B,M,B,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c0555,39.0,C,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0556,34.0,B,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0557,29.0,K,M,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c0558,26.0,F,F,B,Others,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
